round_id,num_clients_received,round_status,accuracy,test_loss,acc_class_0,acc_class_1,acc_class_2,acc_class_3,acc_class_4,acc_class_5,acc_class_6,acc_class_7,acc_class_8,acc_class_9,aggregation_time_ms,eval_time_ms,round_wallclock_sec,client_0_train_loss,client_0_num_samples,client_1_train_loss,client_1_num_samples
1,2,ok,0.9852,0.047059,0.995918,0.999119,0.987403,0.993069,0.995927,0.986547,0.984342,0.963035,0.972279,0.973241,3.05,1093.47,28.46,0.067102,30000,0.06633,30000
2,2,ok,0.9902,0.028757,0.997959,0.995595,0.993217,0.99604,0.984725,0.986547,0.990605,0.987354,0.982546,0.986125,0.68,989.61,14.86,0.043996,30000,0.038158,30000
3,2,ok,0.9917,0.025748,0.99898,0.999119,0.997093,0.99703,0.992872,0.988789,0.984342,0.988327,0.989733,0.979187,2.75,968.05,15.08,0.030428,30000,0.027118,30000
