round_id,num_clients_received,round_status,accuracy,test_loss,acc_class_0,acc_class_1,acc_class_2,acc_class_3,acc_class_4,acc_class_5,acc_class_6,acc_class_7,acc_class_8,acc_class_9,aggregation_time_ms,eval_time_ms,round_wallclock_sec,model_bytes,client_0_train_loss,client_0_num_samples,client_0_download_ms,client_0_train_ms,client_1_train_loss,client_1_num_samples,client_1_download_ms,client_1_train_ms
1,1,partial,0.6426,1.014841,0.703,0.733,0.308,0.264,0.492,0.611,0.902,0.687,0.826,0.9,12.15,14603.84,40.04,44774014,1.059304,25000,234.7,33636.48,0.0,0,0.0,0.0
2,1,partial,0.6825,0.973291,0.915,0.732,0.728,0.489,0.742,0.348,0.78,0.718,0.748,0.625,7.3,14355.98,40.04,44774014,0.640964,25000,303.63,34578.52,0.0,0,0.0,0.0
