timestamp,round_id,event,client_id,message,num_samples
2026-07-05T21:38:08,1,round_timeout,,received=0/2,
2026-07-05T21:38:08,1,round_skipped,,received=0/2,
2026-07-05T21:38:08,2,round_done,,advancing_to_round=2,
2026-07-05T21:38:10,2,client_registered,client-0,,
2026-07-05T21:38:10,2,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:38:11,2,client_registered,client-1,,
2026-07-05T21:38:11,2,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:38:19,2,update_received,client-0,,25000
2026-07-05T21:38:20,2,update_received,client-1,,25000
2026-07-05T21:38:20,2,aggregation_start,,clients=2,
2026-07-05T21:38:22,2,aggregation_done,,duration_ms=4.3,
2026-07-05T21:38:22,2,evaluation_done,,accuracy=0.6233,
2026-07-05T21:38:22,3,round_done,,advancing_to_round=3,
2026-07-05T21:38:22,3,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:38:23,3,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:38:30,3,update_received,client-1,,25000
2026-07-05T21:38:31,3,update_received,client-0,,25000
2026-07-05T21:38:31,3,aggregation_start,,clients=2,
2026-07-05T21:38:33,3,aggregation_done,,duration_ms=1.2,
2026-07-05T21:38:33,3,evaluation_done,,accuracy=0.7293,
2026-07-05T21:38:33,4,round_done,,advancing_to_round=4,
2026-07-05T21:38:33,4,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:38:34,4,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:38:42,4,update_received,client-0,,25000
2026-07-05T21:38:43,4,update_received,client-1,,25000
2026-07-05T21:38:43,4,aggregation_start,,clients=2,
2026-07-05T21:38:44,4,aggregation_done,,duration_ms=1.2,
2026-07-05T21:38:44,4,evaluation_done,,accuracy=0.7638,
2026-07-05T21:38:44,5,round_done,,advancing_to_round=5,
2026-07-05T21:38:45,5,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:38:46,5,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:38:53,5,update_received,client-1,,25000
2026-07-05T21:38:54,5,update_received,client-0,,25000
2026-07-05T21:38:54,5,aggregation_start,,clients=2,
2026-07-05T21:38:56,5,aggregation_done,,duration_ms=1.0,
2026-07-05T21:38:56,5,evaluation_done,,accuracy=0.7742,
2026-07-05T21:38:56,6,round_done,,advancing_to_round=6,
2026-07-05T21:38:56,6,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:38:57,6,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:39:05,6,update_received,client-0,,25000
2026-07-05T21:39:06,6,update_received,client-1,,25000
2026-07-05T21:39:06,6,aggregation_start,,clients=2,
2026-07-05T21:39:07,6,aggregation_done,,duration_ms=5.3,
2026-07-05T21:39:07,6,evaluation_done,,accuracy=0.7941,
2026-07-05T21:39:07,7,round_done,,advancing_to_round=7,
2026-07-05T21:39:08,7,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:39:09,7,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:39:16,7,update_received,client-1,,25000
2026-07-05T21:39:17,7,update_received,client-0,,25000
2026-07-05T21:39:17,7,aggregation_start,,clients=2,
2026-07-05T21:39:18,7,aggregation_done,,duration_ms=1.5,
2026-07-05T21:39:18,7,evaluation_done,,accuracy=0.8054,
2026-07-05T21:39:18,8,round_done,,advancing_to_round=8,
2026-07-05T21:39:19,8,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:39:20,8,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:39:28,8,update_received,client-0,,25000
2026-07-05T21:39:28,8,update_received,client-1,,25000
2026-07-05T21:39:28,8,aggregation_start,,clients=2,
2026-07-05T21:39:30,8,aggregation_done,,duration_ms=1.1,
2026-07-05T21:39:30,8,evaluation_done,,accuracy=0.8098,
2026-07-05T21:39:30,9,round_done,,advancing_to_round=9,
2026-07-05T21:39:30,9,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:39:32,9,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:39:39,9,update_received,client-1,,25000
2026-07-05T21:39:40,9,update_received,client-0,,25000
2026-07-05T21:39:40,9,aggregation_start,,clients=2,
2026-07-05T21:39:41,9,aggregation_done,,duration_ms=1.3,
2026-07-05T21:39:41,9,evaluation_done,,accuracy=0.8121,
2026-07-05T21:39:41,10,round_done,,advancing_to_round=10,
2026-07-05T21:39:42,10,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:39:43,10,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:39:50,10,update_received,client-0,,25000
2026-07-05T21:39:51,10,update_received,client-1,,25000
2026-07-05T21:39:51,10,aggregation_start,,clients=2,
2026-07-05T21:39:53,10,aggregation_done,,duration_ms=1.3,
2026-07-05T21:39:53,10,evaluation_done,,accuracy=0.8108,
2026-07-05T21:39:53,11,round_done,,advancing_to_round=11,
2026-07-05T21:39:53,11,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:39:54,11,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:40:01,11,update_received,client-1,,25000
2026-07-05T21:40:02,11,update_received,client-0,,25000
2026-07-05T21:40:02,11,aggregation_start,,clients=2,
2026-07-05T21:40:04,11,aggregation_done,,duration_ms=1.3,
2026-07-05T21:40:04,11,evaluation_done,,accuracy=0.8056,
2026-07-05T21:40:04,12,round_done,,advancing_to_round=12,
2026-07-05T21:40:04,12,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:40:05,12,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:40:13,12,update_received,client-0,,25000
2026-07-05T21:40:14,12,update_received,client-1,,25000
2026-07-05T21:40:14,12,aggregation_start,,clients=2,
2026-07-05T21:40:15,12,aggregation_done,,duration_ms=1.1,
2026-07-05T21:40:15,12,evaluation_done,,accuracy=0.8116,
2026-07-05T21:40:15,13,round_done,,advancing_to_round=13,
2026-07-05T21:40:16,13,model_pulled,client-1,bytes=2492235 state=TRAINING,
2026-07-05T21:40:17,13,model_pulled,client-0,bytes=2492235 state=TRAINING,
2026-07-05T21:40:24,13,update_received,client-1,,25000
2026-07-05T21:40:25,13,update_received,client-0,,25000
